,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
4109,XM_017494931.1,DNA6-6_DR,+,DNA,11281,2517,2719,203,26.6,5.9,3.9,"XM_017494931.1 PREDICTED: Ictalurus punctatus myosin heavy chain, striated muscle-like (LOC108280150), mRNA",LOC108280150
4110,XM_017494952.1,TC1DR3,+,DNA/TcMar-Tc1,1225,950,2018,1069,20.8,8,0.5,"XM_017494952.1 PREDICTED: Ictalurus punctatus transcription elongation factor B subunit 1 (tceb1), transcript variant X1, mRNA",tceb1
4111,XM_017494961.1,HE1_DR1,+,SINE/tRNA-V-RTE,402,1919,2097,179,22.8,5.6,2.2,"XM_017494961.1 PREDICTED: Ictalurus punctatus P2Y purinoceptor 13-like (LOC108280160), mRNA",LOC108280160
4112,XM_017494961.1,Polinton-1_DR,C,DNA/Maverick,18485,310,437,128,21.5,7.8,5.3,"XM_017494961.1 PREDICTED: Ictalurus punctatus P2Y purinoceptor 13-like (LOC108280160), mRNA",LOC108280160
4113,XM_017494965.1,CryptonV-N6_DR,+,DNA/Crypton-V,562,73,167,95,24.1,7.4,4.1,"XM_017494965.1 PREDICTED: Ictalurus punctatus vertebrate ancient opsin-like (LOC108280164), transcript variant X1, mRNA",LOC108280164
4114,XM_017494968.1,DNA6-6_DR,+,DNA,11281,4271,4454,184,25.1,3.8,6.7,"XM_017494968.1 PREDICTED: Ictalurus punctatus leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 3 (LOC108280165), mRNA",LOC108280165
4115,XM_017494973.1,EnSpm-11_DR,+,DNA/CMC-EnSpm,9003,1491,1690,200,24.5,2.5,0,"XM_017494973.1 PREDICTED: Ictalurus punctatus coenzyme Q3, methyltransferase (coq3), transcript variant X1, mRNA",coq3
4116,XM_017495005.1,Gypsy45-I_DR,+,LTR/Gypsy,5192,645,745,101,30.7,2,0,"XM_017495005.1 PREDICTED: Ictalurus punctatus uracil-DNA glycosylase-like (LOC108280186), transcript variant X1, mRNA",LOC108280186
4117,XM_017495005.1,Gypsy-117-LTR_DR,+,LTR/Gypsy,748,116,292,177,24.4,4,2.8,"XM_017495005.1 PREDICTED: Ictalurus punctatus uracil-DNA glycosylase-like (LOC108280186), transcript variant X1, mRNA",LOC108280186
4118,XM_017495023.1,TZF28B,C,DNA/TcMar-Tc1,1614,6736,7063,328,30.8,6,0.6,"XM_017495023.1 PREDICTED: Ictalurus punctatus sodium channel protein type 4 subunit alpha B (LOC100304599), mRNA",LOC100304599
4119,XM_017495026.1,TC1DR3B,C,DNA/TcMar-Tc1,889,6333,6528,196,19.5,0,8.3,"XM_017495026.1 PREDICTED: Ictalurus punctatus neurocan core protein-like (LOC108280200), mRNA",LOC108280200
4120,XM_017495028.1,hAT-25_DR,+,DNA/hAT-Charlie,2400,3536,3653,118,31.9,1.7,1.7,"XM_017495028.1 PREDICTED: Ictalurus punctatus glial cell line-derived neurotrophic factor-like (LOC108280202), transcript variant X1, mRNA",LOC108280202
4121,XM_017495030.1,ENSPM-6_DR,+,DNA/CMC-EnSpm,32616,6888,7007,120,22.2,2.5,2.5,"XM_017495030.1 PREDICTED: Ictalurus punctatus Down syndrome cell adhesion molecule-like (LOC108280204), mRNA",LOC108280204
4122,XM_017495034.1,TC1DR3,+,DNA/TcMar-Tc1,1225,1211,1444,234,20.9,6.8,0,"XM_017495034.1 PREDICTED: Ictalurus punctatus tubulin polyglutamylase complex subunit 1 (tpgs1), mRNA",tpgs1
4123,XM_017495053.1,Helitron-2_DR,+,RC/Helitron,27412,1204,1314,111,15.9,2.7,9.6,"XM_017495053.1 PREDICTED: Ictalurus punctatus G-protein coupled receptor 55-like (LOC108280219), mRNA",LOC108280219
4124,XM_017495054.1,TZF28B,C,DNA/TcMar-Tc1,1614,2575,2796,222,22.8,12.2,7.3,"XM_017495054.1 PREDICTED: Ictalurus punctatus derriere protein-like (LOC108280221), mRNA",LOC108280221
4125,XM_017495057.1,Tc1-4_DR,C,DNA/TcMar-Tc1,1572,3767,3994,228,27.1,7,1.2,"XM_017495057.1 PREDICTED: Ictalurus punctatus adenylate cyclase type 10-like (LOC108280223), transcript variant X1, mRNA",LOC108280223
4126,XM_017495059.1,Gypsy-250_DR-LTR,+,LTR/Gypsy,781,1632,1746,115,15.9,4.3,7.1,"XM_017495059.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280224 (LOC108280224), transcript variant X1, mRNA",LOC108280224
4127,XM_017495059.1,Tc1-1_DR,+,DNA/TcMar-Tc1,1625,1929,2181,253,23.6,6.7,1.1,"XM_017495059.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280224 (LOC108280224), transcript variant X1, mRNA",LOC108280224
4128,XM_017495069.1,hAT-30N1_DR,+,DNA/hAT-Ac,2033,155,269,115,15.8,1.7,0.9,"XM_017495069.1 PREDICTED: Ictalurus punctatus Meis homeobox 3 (meis3), transcript variant X1, mRNA",meis3
4129,XM_017495079.1,Harbinger1_DR,C,DNA/PIF-Harbinger,4461,17359,17450,92,22.8,2.2,4.4,"XM_017495079.1 PREDICTED: Ictalurus punctatus hemicentin 1 (hmcn1), mRNA",hmcn1
4130,XM_017495088.1,HE1_DR1,+,SINE/tRNA-V-RTE,402,2509,2711,203,24.1,16.3,1.7,"XM_017495088.1 PREDICTED: Ictalurus punctatus leucine rich repeat containing 24 (lrrc24), mRNA",lrrc24
4131,XM_017495108.1,ACROBAT1,+,DNA/PIF,1379,2154,2278,125,21.8,0,0.8,"XM_017495108.1 PREDICTED: Ictalurus punctatus bone morphogenetic protein 2-like (LOC108280256), mRNA",LOC108280256
4132,XM_017495117.1,hAT-30N1_DR,+,DNA/hAT-Ac,2033,1926,2010,85,10.6,8.2,0,"XM_017495117.1 PREDICTED: Ictalurus punctatus ubiquitin specific peptidase 45 (usp45), mRNA",usp45
4133,XM_017495125.1,TE-X-16_DR,C,DNA/Crypton-A,353,1496,1675,180,19.4,1.1,2.8,"XM_017495125.1 PREDICTED: Ictalurus punctatus cytochrome P450 2C42-like (LOC108280275), mRNA",LOC108280275
4134,XM_017495137.1,Tc1-7_DR,+,DNA/TcMar-Tc1,1646,5051,5184,134,23.1,8.2,0,"XM_017495137.1 PREDICTED: Ictalurus punctatus protein unc-13 homolog A-like (LOC108280289), mRNA",LOC108280289
4135,XM_017495141.1,hAT-N151_DR,C,DNA/hAT-Ac,534,1532,1649,118,26.3,6.8,0,"XM_017495141.1 PREDICTED: Ictalurus punctatus early endosome antigen 1-like (LOC108280293), mRNA",LOC108280293
4136,XM_017495141.1,hAT-N161_DR,+,DNA/hAT-Ac,824,2075,2231,157,19.3,10.8,7.4,"XM_017495141.1 PREDICTED: Ictalurus punctatus early endosome antigen 1-like (LOC108280293), mRNA",LOC108280293
4137,XM_017495167.1,hAT-N159_DR,C,DNA/hAT-Ac,1822,3190,3296,107,23.4,4.7,0,"XM_017495167.1 PREDICTED: Ictalurus punctatus serine/arginine repetitive matrix protein 2-like (LOC108280305), mRNA",LOC108280305
4138,XM_017495174.1,DNA6-6_DR,+,DNA,11281,3190,3391,202,19.1,11.4,6.6,"XM_017495174.1 PREDICTED: Ictalurus punctatus serotransferrin-2-like (LOC108280310), transcript variant X1, mRNA",LOC108280310
4139,XM_017495201.1,hAT-23_DR,C,DNA/hAT-Tip100,3575,1649,1892,244,23.5,2,12.7,"XM_017495201.1 PREDICTED: Ictalurus punctatus serine/threonine-protein kinase pim-1-like (LOC108280333), transcript variant X1, mRNA",LOC108280333
4140,XM_017495213.1,DNA8-17_DR,+,DNA/hAT-Tip100,1813,3010,3138,129,21.1,4.7,4.7,"XM_017495213.1 PREDICTED: Ictalurus punctatus fibronectin type III domain-containing protein 7-like (LOC108280340), mRNA",LOC108280340
4141,XM_017495213.1,SINE_TE,+,SINE/tRNA-V,279,2921,3114,194,21.2,10.8,5.4,"XM_017495213.1 PREDICTED: Ictalurus punctatus fibronectin type III domain-containing protein 7-like (LOC108280340), mRNA",LOC108280340
4142,XM_017495217.1,Tc1-7_DR,+,DNA/TcMar-Tc1,1646,2609,2887,279,20.7,6.7,1.05,"XM_017495217.1 PREDICTED: Ictalurus punctatus enhancer of polycomb homolog 1-like (LOC108280341), transcript variant X4, mRNA",LOC108280341
4143,XM_017495223.1,Tc1-7_DR,+,DNA/TcMar-Tc1,1646,3475,3599,125,20,2.4,0,"XM_017495223.1 PREDICTED: Ictalurus punctatus rho GTPase-activating protein 12-like (LOC108280343), transcript variant X1, mRNA",LOC108280343
4144,XM_017495223.1,Tc1-7_DR,C,DNA/TcMar-Tc1,1646,2959,3445,487,20.8,34.6,1,"XM_017495223.1 PREDICTED: Ictalurus punctatus rho GTPase-activating protein 12-like (LOC108280343), transcript variant X1, mRNA",LOC108280343
4145,XM_017495243.1,Rex1-52_DR,+,LINE/Rex-Babar,765,2673,2883,211,18.2,10.9,0.9,"XM_017495243.1 PREDICTED: Ictalurus punctatus G-protein-signaling modulator 2-like (LOC108280347), transcript variant X4, mRNA",LOC108280347
4146,XM_017495243.1,ERV1-7_DR-I,C,LTR/ERV1,6703,2411,2654,244,21.7,10.2,3.9,"XM_017495243.1 PREDICTED: Ictalurus punctatus G-protein-signaling modulator 2-like (LOC108280347), transcript variant X4, mRNA",LOC108280347
4147,XM_017495250.1,hAT-14_DR,+,DNA/hAT-Ac,3469,15,1516,1502,30.2,2.533333333,3.066666667,"XM_017495250.1 PREDICTED: Ictalurus punctatus zinc finger BED domain-containing protein 1-like (LOC108280349), mRNA",LOC108280349
4148,XM_017495254.1,RTEX-2_DR,C,LINE/RTE-X,3260,799,886,88,19,5.7,4.5,"XM_017495254.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280351 (LOC108280351), transcript variant X1, mRNA",LOC108280351
4149,XM_017495264.1,Mariner-1_DR,+,DNA/TcMar-Tc1,1508,9,108,100,30,2,0,"XM_017495264.1 PREDICTED: Ictalurus punctatus dual specificity protein phosphatase 8-like (LOC108280354), transcript variant X2, mRNA",LOC108280354
4150,XM_017495265.1,Tx1-51_DR,+,LINE/L1-Tx1,3571,504,695,192,34,0.5,0.5,"XM_017495265.1 PREDICTED: Ictalurus punctatus structural maintenance of chromosomes protein 2-like (LOC108280362), mRNA",LOC108280362
4151,XM_017495286.1,Tc1-1_DR,+,DNA/TcMar-Tc1,1625,2662,2791,130,19.9,1.5,7.3,"XM_017495286.1 PREDICTED: Ictalurus punctatus FUS RNA binding protein (fus), mRNA",fus
4152,XM_017495292.1,HE1_DR1,C,SINE/tRNA-V-RTE,402,2020,2109,90,23.6,0,1.1,"XM_017495292.1 PREDICTED: Ictalurus punctatus transcription cofactor HES-6-like (LOC108280378), mRNA",LOC108280378
4153,XM_017495309.1,Mariner-19_DR,C,DNA/TcMar-Tc1,1227,2014,2380,367,26.6,9.3,2.6,"XM_017495309.1 PREDICTED: Ictalurus punctatus phosphomevalonate kinase (pmvk), mRNA",pmvk
4154,XM_017495309.1,Mariner-19_DR,+,DNA/TcMar-Tc1,1227,2385,2482,98,29.6,0,0,"XM_017495309.1 PREDICTED: Ictalurus punctatus phosphomevalonate kinase (pmvk), mRNA",pmvk
4155,XM_017495333.1,I-1_DR,+,LINE/I,5283,7,89,83,6,0.4,3.5,"XM_017495333.1 PREDICTED: Ictalurus punctatus mediator complex subunit 17 (med17), transcript variant X2, mRNA",med17
4156,XM_017495335.1,hAT-N49_DR,+,DNA/hAT-Ac,1111,4130,4283,154,18.4,14.3,4.8,"XM_017495335.1 PREDICTED: Ictalurus punctatus pitrilysin metallopeptidase 1 (pitrm1), transcript variant X1, mRNA",pitrm1
4157,XM_017495345.1,HE1_DR1,C,SINE/tRNA-V-RTE,402,2,137,136,14.1,13.2,0.7,"XM_017495345.1 PREDICTED: Ictalurus punctatus PIH1 domain containing 3 (pih1d3), transcript variant X1, mRNA",pih1d3
4158,XM_017495352.1,HE2_DR,+,SINE/tRNA-V-RTE,363,1686,1847,162,24.9,1.9,3.1,"XM_017495352.1 PREDICTED: Ictalurus punctatus lysophosphatidic acid receptor 6-like (LOC108280411), transcript variant X1, mRNA",LOC108280411
4159,XM_017495352.1,hAT-30N1_DR,C,DNA/hAT-Ac,2033,35,168,134,22,8.2,5.1,"XM_017495352.1 PREDICTED: Ictalurus punctatus lysophosphatidic acid receptor 6-like (LOC108280411), transcript variant X1, mRNA",LOC108280411
4160,XM_017495352.1,SINE_TE,+,SINE/tRNA-V,279,1720,1839,120,20.2,8.3,0.8,"XM_017495352.1 PREDICTED: Ictalurus punctatus lysophosphatidic acid receptor 6-like (LOC108280411), transcript variant X1, mRNA",LOC108280411
4161,XM_017495354.1,DNA-N4_DR,+,DNA,1042,3030,3115,86,10,0,0,"XM_017495354.1 PREDICTED: Ictalurus punctatus actinin alpha 4 (actn4), mRNA",actn4
4162,XM_017495354.1,Gypsy-244_DR-LTR,+,LTR/Gypsy,725,3014,3102,89,7.5,0,0,"XM_017495354.1 PREDICTED: Ictalurus punctatus actinin alpha 4 (actn4), mRNA",actn4
4163,XM_017495365.1,Tc1-1_DR,C,DNA/TcMar-Tc1,1625,4580,5268,689,26.85,5.35,1.5,"XM_017495365.1 PREDICTED: Ictalurus punctatus small conductance calcium-activated potassium channel protein 2-like (LOC108280396), transcript variant X1, mRNA",LOC108280396
4164,XM_017495376.1,Academ-N1_DRe,+,DNA/Academ-1,4028,5762,7254,1493,20.75,2.275,5,"XM_017495376.1 PREDICTED: Ictalurus punctatus NACHT, LRR and PYD domains-containing protein 12-like (LOC108280423), transcript variant X1, mRNA",LOC108280423
4165,XM_017495388.1,BHIKHARI-5-I_DR,C,LTR/ERV1,9658,3386,3492,107,17.2,1.5,1.5,"XM_017495388.1 PREDICTED: Ictalurus punctatus extended synaptotagmin 2 (esyt2), mRNA",esyt2
4166,XM_017495396.1,Gypsy-169-I_DR,C,LTR/Gypsy,4338,770,992,223,19.7,13,0,"XM_017495396.1 PREDICTED: Ictalurus punctatus alcohol dehydrogenase, iron containing 1 (adhfe1), transcript variant X3, mRNA",adhfe1
4167,XM_017495413.1,EnSpm-9_DR,+,DNA/CMC-EnSpm,8620,186,361,176,21.4,3.4,15.2,"XM_017495413.1 PREDICTED: Ictalurus punctatus BCL2 like 12 (bcl2l12), transcript variant X1, mRNA",bcl2l12
4168,XM_017495414.1,Tc1-7_DR,C,DNA/TcMar-Tc1,1646,3177,4215,1039,21.06666667,4.733333333,2.033333333,"XM_017495414.1 PREDICTED: Ictalurus punctatus nectin-4-like (LOC108280452), transcript variant X1, mRNA",LOC108280452
4169,XM_017495420.1,Tc1-7_DR,+,DNA/TcMar-Tc1,1646,3917,4955,1039,21.06666667,4.733333333,2.033333333,"XM_017495420.1 PREDICTED: Ictalurus punctatus zinc finger protein 510-like (LOC108280455), transcript variant X1, mRNA",LOC108280455
4170,XM_017495433.1,Tx1-14_DR,C,LINE/L1-Tx1,5116,24,646,623,23.4,1.8,1.3,"XM_017495433.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280458 (LOC108280458), transcript variant X1, mRNA",LOC108280458
4171,XM_017495443.1,Mariner-4_DR,C,DNA/TcMar-Tc1,1627,2621,2863,243,28.4,4.5,7.2,"XM_017495443.1 PREDICTED: Ictalurus punctatus guanylate-binding protein 1-like (LOC108280461), transcript variant X1, mRNA",LOC108280461
4172,XM_017495443.1,EnSpm-N25_DR,+,DNA/CMC-EnSpm,4686,3202,3299,98,29.6,8.2,0,"XM_017495443.1 PREDICTED: Ictalurus punctatus guanylate-binding protein 1-like (LOC108280461), transcript variant X1, mRNA",LOC108280461
4173,XM_017495482.1,Merlin-1_DR,+,DNA/Merlin,10527,273,368,96,26.9,1,3.2,"XM_017495482.1 PREDICTED: Ictalurus punctatus receptor-type tyrosine-protein phosphatase F (LOC108280478), transcript variant X9, mRNA",LOC108280478
4174,XM_017495530.1,Gypsy-31-LTR_DR,C,LTR/Gypsy,954,4100,4188,89,19.1,1.1,0,"XM_017495530.1 PREDICTED: Ictalurus punctatus junctophilin-1-like (LOC108280498), transcript variant X1, mRNA",LOC108280498
4175,XM_017495533.1,Mariner-12_DR,+,DNA/TcMar-Tc1,1614,176,332,157,27.6,3.3,0,"XM_017495533.1 PREDICTED: Ictalurus punctatus retinol dehydrogenase 10-B-like (LOC108280502), mRNA",LOC108280502
4176,XM_017495543.1,L1-63_DR,+,LINE/L1,4958,1623,1754,132,28.1,2.3,3,"XM_017495543.1 PREDICTED: Ictalurus punctatus PIH1 domain containing 1 (pih1d1), mRNA",pih1d1
4177,XM_017495553.1,DIRS-4_DR,+,LTR/Ngaro,6796,1670,2005,336,25.3,5.4,8.3,"XM_017495553.1 PREDICTED: Ictalurus punctatus PAX interacting protein 1 (paxip1), transcript variant X1, mRNA",paxip1
4178,XM_017495583.1,Harbinger-6_DR,+,DNA/PIF-Harbinger,1677,360,1069,710,35.5,4.1,3.9,"XM_017495583.1 PREDICTED: Ictalurus punctatus putative nuclease HARBI1 (LOC108280525), mRNA",LOC108280525
4179,XM_017495600.1,hAT-N100_DR,C,DNA/hAT-Ac,1081,2326,2437,112,19.8,0.9,9.7,"XM_017495600.1 PREDICTED: Ictalurus punctatus glial cell line-derived neurotrophic factor-like (LOC108280527), mRNA",LOC108280527
4180,XM_017495601.1,Tx1-7_DR,+,LINE/L1-Tx1,5443,4698,4777,80,20,10,0,"XM_017495601.1 PREDICTED: Ictalurus punctatus lysine-specific demethylase 4A-like (LOC108280529), transcript variant X1, mRNA",LOC108280529
4181,XM_017495620.1,EnSpm-N11_DR,+,DNA/CMC-EnSpm,5353,4800,4907,108,15.7,9.3,11.3,"XM_017495620.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280535 (LOC108280535), transcript variant X1, mRNA",LOC108280535
4182,XM_017495620.1,Helitron-2_DR,C,RC/Helitron,27412,159,278,120,20.1,1.7,13,"XM_017495620.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280535 (LOC108280535), transcript variant X1, mRNA",LOC108280535
4183,XM_017495620.1,HE1_DR1,C,SINE/tRNA-V-RTE,402,3904,4070,167,26.4,3.6,2.4,"XM_017495620.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108280535 (LOC108280535), transcript variant X1, mRNA",LOC108280535
4184,XM_017495623.1,Mariner-2_DR,+,DNA/TcMar-Tc1,1481,5250,5359,110,22.4,0.9,2.8,"XM_017495623.1 PREDICTED: Ictalurus punctatus strawberry notch homolog 2 (Drosophila) (sbno2), transcript variant X1, mRNA","c""Drosophila"", ""sbno2"""
4185,XM_017495647.1,HE1_DR1,+,SINE/tRNA-V-RTE,402,2578,2775,198,22.9,4.5,1,"XM_017495647.1 PREDICTED: Ictalurus punctatus serine/arginine-rich splicing factor 7-like (LOC108280551), transcript variant X2, mRNA",LOC108280551
4186,XM_017495656.1,TC1DR2,+,DNA/TcMar-Tc1,876,2632,2842,211,21.2,2.4,3.9,"XM_017495656.1 PREDICTED: Ictalurus punctatus paramyosin-like (LOC108280556), transcript variant X1, mRNA",LOC108280556
4187,XM_017495656.1,Tc1-8_DR,+,DNA/TcMar-Tc1,1142,3635,3733,99,29.3,1,0,"XM_017495656.1 PREDICTED: Ictalurus punctatus paramyosin-like (LOC108280556), transcript variant X1, mRNA",LOC108280556
4188,XM_017495687.1,DNA9TA1_DR,C,DNA/CMC-EnSpm,3333,4258,4347,90,20.4,2.2,2.2,"XM_017495687.1 PREDICTED: Ictalurus punctatus phosphatidylinositol 4-phosphate 5-kinase type-1 gamma-like (LOC108280566), transcript variant X2, mRNA",LOC108280566
4189,XM_017495688.1,IS3EU-5_DR,+,DNA/IS3EU,8288,3913,4094,182,32.2,6.6,1,"XM_017495688.1 PREDICTED: Ictalurus punctatus phosphatidylinositol 4-phosphate 5-kinase type-1 gamma-like (LOC108280566), transcript variant X3, mRNA",LOC108280566
4190,XM_017495709.1,DNA-N4_DR,+,DNA,1042,514,630,117,19.8,0,6.2,"XM_017495709.1 PREDICTED: Ictalurus punctatus matrix metalloproteinase-16-like (LOC108280576), transcript variant X1, mRNA",LOC108280576
4191,XM_017495715.1,Tc1-7_DR,C,DNA/TcMar-Tc1,1646,3802,3925,124,29.3,4.8,0.8,"XM_017495715.1 PREDICTED: Ictalurus punctatus F-box/LRR-repeat protein 7 (LOC108280577), transcript variant X1, mRNA",LOC108280577
4192,XM_017495721.1,Dada-tL_DR,+,DNA/Dada,10407,662,821,160,20,1.5,1.5,"XM_017495721.1 PREDICTED: Ictalurus punctatus sarcoplasmic reticulum histidine-rich calcium-binding protein-like (LOC108280579), mRNA",LOC108280579
4193,XM_017495722.1,hAT-N49_DR,+,DNA/hAT-Ac,1111,1755,1917,163,19,6.8,0,"XM_017495722.1 PREDICTED: Ictalurus punctatus T-lymphocyte activation antigen CD86-like (LOC108280583), transcript variant X1, mRNA",LOC108280583
4194,XM_017495727.1,HATN11B_DR,+,DNA/hAT,690,7053,7145,93,25.7,1.1,8.1,"XM_017495727.1 PREDICTED: Ictalurus punctatus myosin X (myo10), mRNA",myo10
4195,XM_017495734.1,TE-X-16_DR,C,DNA/Crypton-A,353,2435,2545,111,22.7,0,0.9,"XM_017495734.1 PREDICTED: Ictalurus punctatus cytochrome P450 2G1-like (LOC108280590), mRNA",LOC108280590
4196,XM_017495735.1,TE-X-16_DR,C,DNA/Crypton-A,353,1755,1927,173,19.8,1.7,3.5,"XM_017495735.1 PREDICTED: Ictalurus punctatus cytochrome P450 2G1-like (LOC108280591), mRNA",LOC108280591
4197,XM_017495740.1,Gypsy82-LTR_Dr,+,LTR/Gypsy,1345,623,723,101,13.3,0,11,"XM_017495740.1 PREDICTED: Ictalurus punctatus muscleblind-like protein 1 (LOC108280598), transcript variant X1, mRNA",LOC108280598
4198,XM_017495788.1,Mariner-N6_DR,C,DNA/TcMar-Tc1,1652,1345,1566,222,28.8,3.6,3.1,"XM_017495788.1 PREDICTED: Ictalurus punctatus polymeric immunoglobulin receptor-like (LOC108280614), mRNA",LOC108280614
4199,XM_017495791.1,DIRS-1D-LTR_DR,+,LTR/Ngaro,601,193,278,86,20.8,2.6,2.8,"XM_017495791.1 PREDICTED: Ictalurus punctatus polymeric immunoglobulin receptor-like (LOC108280616), mRNA",LOC108280616
4200,XM_017495931.1,hAT-N202_DR,+,DNA/hAT-Tip100,1885,153,245,93,18.9,2.1,3.3,"XM_017495931.1 PREDICTED: Ictalurus punctatus complement C1q-like protein 3 (LOC108280659), mRNA",LOC108280659
4201,XM_017495936.1,Harbinger-N28_DR,C,DNA/PIF-Harbinger,662,10132,10231,100,12.5,9.8,0.4,"XM_017495936.1 PREDICTED: Ictalurus punctatus ATM serine/threonine kinase (atm), transcript variant X1, mRNA",atm
4202,XM_017495940.1,Merlin-1_DR,+,DNA/Merlin,10527,2038,2223,186,26.9,11.3,2,"XM_017495940.1 PREDICTED: Ictalurus punctatus beta-secretase 2-like (LOC108280663), transcript variant X1, mRNA",LOC108280663
4203,XM_017495960.1,SINE_TE,C,SINE/tRNA-V,279,145,363,219,26.1,13.7,2,"XM_017495960.1 PREDICTED: Ictalurus punctatus DLG associated protein 1 (dlgap1), transcript variant X2, mRNA",dlgap1
4204,XM_017496002.1,hAT-N49_DR,+,DNA/hAT-Ac,1111,1997,2080,84,15.5,0,0,"XM_017496002.1 PREDICTED: Ictalurus punctatus claudin-4-like (LOC108280693), mRNA",LOC108280693
4205,XM_017496002.1,Mariner-19_DR,C,DNA/TcMar-Tc1,1227,1584,1851,268,28.1,38,0.7,"XM_017496002.1 PREDICTED: Ictalurus punctatus claudin-4-like (LOC108280693), mRNA",LOC108280693
4206,XM_017496004.1,CryptonV-N3_DR,+,DNA/Crypton-V,20663,2145,2232,88,14.9,6.8,1.1,"XM_017496004.1 PREDICTED: Ictalurus punctatus protein-lysine 6-oxidase-like (LOC108280695), mRNA",LOC108280695
4207,XM_017496005.1,TC1DR3,C,DNA/TcMar-Tc1,1225,2092,2522,431,22.9,34.7,1,"XM_017496005.1 PREDICTED: Ictalurus punctatus caytaxin-like (LOC108280696), mRNA",LOC108280696
4208,XM_017496018.1,L2-9_DRe,+,LINE/L2,3379,4341,4449,109,31.1,8.3,2.6,"XM_017496018.1 PREDICTED: Ictalurus punctatus protein fem-1 homolog A-like (LOC108280701), mRNA",LOC108280701
4209,XM_017496019.1,Mariner-N17_DR,C,DNA/TcMar-Tc1,901,7525,7732,208,31.9,6.1,0.7,"XM_017496019.1 PREDICTED: Ictalurus punctatus receptor-type tyrosine-protein phosphatase S-like (LOC108280702), transcript variant X1, mRNA",LOC108280702
4210,XM_017496019.1,Mariner-12_DR,C,DNA/TcMar-Tc1,1614,7740,8279,540,32.75,3.2,2.1,"XM_017496019.1 PREDICTED: Ictalurus punctatus receptor-type tyrosine-protein phosphatase S-like (LOC108280702), transcript variant X1, mRNA",LOC108280702
4211,XM_017496032.1,DNA-N36_DR,C,DNA,623,2930,3019,90,18.9,0,0,"XM_017496032.1 PREDICTED: Ictalurus punctatus Mab-21 domain containing 2 (mb21d2), mRNA",mb21d2
4212,XM_017496108.1,TC1DR3,+,DNA/TcMar-Tc1,1225,1937,2319,383,22.6,10.46666667,1.233333333,"XM_017496108.1 PREDICTED: Ictalurus punctatus erythroferrone-like (LOC108280744), transcript variant X1, mRNA",LOC108280744
4213,XM_017496108.1,TC1DR3,C,DNA/TcMar-Tc1,1225,2405,2561,157,17.2,3.2,0,"XM_017496108.1 PREDICTED: Ictalurus punctatus erythroferrone-like (LOC108280744), transcript variant X1, mRNA",LOC108280744
4214,XM_017496111.1,Mariner-10_DR,C,DNA/TcMar-Tc1,1597,482,608,127,24.6,1.6,4,"XM_017496111.1 PREDICTED: Ictalurus punctatus erythroferrone-like (LOC108280744), transcript variant X3, mRNA",LOC108280744
4215,XM_017496115.1,REX1-7_DR,C,LINE/Rex-Babar,3733,57,495,439,32.7,1.4,1.1,"XM_017496115.1 PREDICTED: Ictalurus punctatus von Willebrand factor A domain-containing protein 5B1-like (LOC108280745), transcript variant X4, mRNA",LOC108280745
4216,XM_017496116.1,Mariner-N44_DR,+,DNA/TcMar-Tc1,654,3152,3391,240,30.4,4.6,5.5,"XM_017496116.1 PREDICTED: Ictalurus punctatus ALG3, alpha-1,3- mannosyltransferase (alg3), mRNA",alg3
4217,XM_017496129.1,Mariner-N13_DR,C,DNA/TcMar-Tc1,1141,1,333,333,16.8,4.8,7.1,"XM_017496129.1 PREDICTED: Ictalurus punctatus FYVE and coiled-coil domain-containing protein 1-like (LOC108280757), transcript variant X3, mRNA",LOC108280757
4218,XM_017496134.1,TC1DR3,C,DNA/TcMar-Tc1,1225,246,426,181,22.6,6.4,1.9,"XM_017496134.1 PREDICTED: Ictalurus punctatus zinc finger protein Gfi-1-like (LOC108280759), transcript variant X3, mRNA",LOC108280759
